id,documentIde,actualFileRef,originalFileRef,pageNo,name,tenantId,productId,preflightStatus,previewRef,mediaBox_x,mediaBox_y,mediaBox_width,mediaBox_hight,trimBox_x,trimBox_y,trimBox_width,trimBox_hight,colors_0_name,colors_0_overprint,colors_0_purpose,colors_0_opacity,colors_0_density,status,NumberPages,date,colors_1_name,colors_1_overprint,colors_1_purpose,colors_1_opacity,colors_1_density,colors_2_name,colors_2_overprint,colors_2_purpose,colors_2_opacity,colors_2_density,colors_3_name,colors_3_overprint,colors_3_purpose,colors_3_opacity,colors_3_density,colors_4_name,colors_4_cmyk_c,colors_4_cmyk_m,colors_4_cmyk_y,colors_4_cmyk_k,colors_4_overprint,colors_4_purpose,colors_4_opactiy,colors_4_density,bildanteil_in_%,falzkanten,dateigröße,seitenverhältnisse,output_intent,anzahl_pantonfarben,seiten_anzahl,target_format,target_druckseiten,target_papiertyp,target_typ
043s1pz1683bs508oyc08s7c,v28i94k2-52c2-6814-jp75-224r8z1479p3,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/685l5l90-z181-90bv-3h9b-b825qq4s7268/content/685l5l90-z181-90bv-3h9b-b825qq4s7268,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/685l5l90-z181-90bv-3h9b-b825qq4s7268/content/685l5l90-z181-90bv-3h9b-b825qq4s7268,2,rbelsham25.pdf,55685f25-0d60-5689-8e33-r13a0764kz35,21539o94-k233-9bg6-sf8c-jlr4767p83rd,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/i46ipe44-n5i6-0630-46x7-134860r7d149/thumbs/i46ipe44-n5i6-0630-46x7-134860r7d149,0.0,0.0,49,104,15.1,41.17,39,90,Black,Overprint,PRINTING,TRANSPARENT,0.27,PREFLIGHT_OK,2,2016-07-30 00:31:43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mint,0.02,0.02,0.08,0.0,Overprint,LACK,OPAQUE,0.05,42,0,2.94,2.1,F39,0.33,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
883j7eq1492iw199rwi69a2k,s63l64k1-72d5-1925-ts83-620g4w9516z0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/403t5q13-d083-38sh-5n4s-u897bl0l0716/content/403t5q13-d083-38sh-5n4s-u897bl0l0716,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/403t5q13-d083-38sh-5n4s-u897bl0l0716/content/403t5q13-d083-38sh-5n4s-u897bl0l0716,1,ralty26.pdf,49067k44-2c99-8091-2e39-o14k7972dt30,91064r01-n030-4jm2-is7o-pvt6339r84oq,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/m25ejx18-k9g7-9685-12s2-844589u0q752/thumbs/m25ejx18-k9g7-9685-12s2-844589u0q752,0.0,0.0,187,104,15.1,41.17,176,91,Black,Unspecified,LACK,TRANSPARENT,0.99,PREFLIGHT_OK,2,2017-03-08 08:08:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100_MPH,0.08,0.05,0.05,0.0,Overprint,PRINTING,TRANSPARENT,0.34,35,0,2.59,1.8,F78,0.45,1,Freies_Format,Einseitig,angestrichen_altes_Profil,etikett
378m3lx7050hz350tdo37y1u,d28l10m1-00x4-1545-eu35-260s0m6415y4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/568e2e46-t164-90xu-0s2t-u788gy1r7890/content/568e2e46-t164-90xu-0s2t-u788gy1r7890,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/568e2e46-t164-90xu-0s2t-u788gy1r7890/content/568e2e46-t164-90xu-0s2t-u788gy1r7890,2,mfandrich27.pdf,08951n15-0j63-2766-3e95-a05y5085gl81,89991u49-q146-6rv8-pu9e-avp3983m08zt,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/m31bmv26-j8s8-6969-45j6-069518b3r662/thumbs/m31bmv26-j8s8-6969-45j6-069518b3r662,0.0,0.0,33,175,15.1,41.17,18,165,Black,Knockout,LINE,NORMAL,0.1,PREFLIGHT_OK,2,2021-08-04 06:17:30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Navi,0.02,0.04,0.09,0.0,Unchanged,LACK,TRANSPARENT,0.63,43,0,2.7,5.3,F39,0.51,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
559k7oz3265ka102qrd83z4x,b61q85k0-70b1-6009-is87-587m6w3358t3,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/761k2a15-l696-16sj-2t7b-u018ol1l9698/content/761k2a15-l696-16sj-2t7b-u018ol1l9698,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/761k2a15-l696-16sj-2t7b-u018ol1l9698/content/761k2a15-l696-16sj-2t7b-u018ol1l9698,1,mhubberstey28.pdf,72625y49-1d64-2644-1x29-f86p1603pi61,19872z98-e481-2tw4-ey4o-eyq6317t09of,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/u00tnx59-j0x9-8493-67e7-129444e5z909/thumbs/u00tnx59-j0x9-8493-67e7-129444e5z909,0.0,0.0,138,105,15.1,41.17,123,89,Black,Knockout,PRINTING,OPAQUE,0.77,PREFLIGHT_OK,2,2021-07-16 18:56:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,0,2.21,1.3,F51,0.62,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
918w9iq4075rr251fcr53b8x,b97r49e4-19c5-5214-oi67-047z7g8231l6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/290d7x39-p044-59sr-2q5n-t326le0e9241/content/290d7x39-p044-59sr-2q5n-t326le0e9241,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/290d7x39-p044-59sr-2q5n-t326le0e9241/content/290d7x39-p044-59sr-2q5n-t326le0e9241,1,vbee29.pdf,95995k30-5k77-1681-7p87-o15w0501xq25,72377c82-z093-7py1-jp2r-lhn2627r27hq,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/p71uux90-k8d6-3373-71r5-701145d7q229/thumbs/p71uux90-k8d6-3373-71r5-701145d7q229,0.0,0.0,148,105,15.1,41.17,133,94,Black,Overprint,LACK,UNSPECIFIED,0.48,PREFLIGHT_OK,1,2016-03-03 11:19:58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45,0,2.3,1.4,F51,0.23,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
010l1mr9187vf869ttf49w0i,n30y95i6-62d0-8864-xl13-662a1v5298n0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/835o4f56-k059-38bb-0m6i-i472ty2h8695/content/835o4f56-k059-38bb-0m6i-i472ty2h8695,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/835o4f56-k059-38bb-0m6i-i472ty2h8695/content/835o4f56-k059-38bb-0m6i-i472ty2h8695,2,mblazejewski2a.pdf,73666v45-5n42-4886-1m18-g71f2455vv49,74042x03-i434-5xk6-sp8k-syv3579m24el,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/g57fmt28-q1m5-7573-09b5-008944v5k297/thumbs/g57fmt28-q1m5-7573-09b5-008944v5k297,0.0,0.0,138,105,15.1,41.17,123,92,Cyan,Unchanged,LINE,OPAQUE,0.87,PREFLIGHT_OK,2,2015-08-19 11:20:22,Magenta,Unspecified,LACK,UNSPECIFIED,0.11,Yellow,Unspecified,LACK,TRANSPARENT,0.47,Black,Knockout,PRINTING,TRANSPARENT,0.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35,0,2.39,1.3,F47,0.88,1,Freies_Format,Einseitig,angestrichen_altes_Profil,etikett
387e6ii0886zv048wmp34t3n,s77i29b2-55b4-5763-qz15-526v7p1402p7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/808z6v67-a823-32vi-9t3t-s822gy8m4091/content/808z6v67-a823-32vi-9t3t-s822gy8m4091,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/808z6v67-a823-32vi-9t3t-s822gy8m4091/content/808z6v67-a823-32vi-9t3t-s822gy8m4091,1,tkuhnert2b.pdf,29003q74-2e17-3307-8l10-s28h4074us93,56439g53-d256-0kr6-rx3a-bdt7666n71qo,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/h34nxt33-f2r4-6460-33t3-023311r7p869/thumbs/h34nxt33-f2r4-6460-33t3-023311r7p869,0.0,0.0,200,153,20.1,32.1,186,137,Cyan,Overprint,LACK,TRANSPARENT,0.15,PREFLIGHT_OK,2,2019-05-04 13:15:56,Magenta,Unspecified,LACK,UNSPECIFIED,0.66,Yellow,Unchanged,LACK,UNSPECIFIED,0.96,Black,Unspecified,LACK,NORMAL,0.97,MLS,0.07,0.05,0.08,0.0,Knockout,LACK,OPAQUE,0.74,51,0,2.91,1.3,F51,0.89,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
699v4el2667uh486rex03p6p,p81h45f0-57o3-2187-ef99-241c1w6085w9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/763q9f51-s833-81zs-0l0s-a571cj2w1638/content/763q9f51-s833-81zs-0l0s-a571cj2w1638,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/763q9f51-s833-81zs-0l0s-a571cj2w1638/content/763q9f51-s833-81zs-0l0s-a571cj2w1638,1,wosboldstone2c.pdf,37306r85-2s76-1565-1s47-b92y0831ij90,82286t40-l481-3da0-mo4o-axv3475n92ft,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/g46jnu18-s0p8-2786-61m8-217944n4b196/thumbs/g46jnu18-s0p8-2786-61m8-217944n4b196,0.0,0.0,138,175,20.1,32.1,127,164,Cyan,Knockout,LACK,OPAQUE,0.64,PREFLIGHT_OK,2,2016-01-12 12:46:30,Magenta,Unchanged,LINE,TRANSPARENT,0.51,Yellow,Unspecified,LACK,NORMAL,0.13,Black,Overprint,PRINTING,TRANSPARENT,0.93,MLS,0.02,0.01,0.04,0.0,Unspecified,PRINTING,NORMAL,0.68,56,0,2.38,1.3,F39,0.06,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
991c0sq3565tn412dww48g4e,v70s62w9-03x8-4909-yj46-707o5y8587w4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/358l9s78-a526-86yn-3d0q-t621gy6j2005/content/358l9s78-a526-86yn-3d0q-t621gy6j2005,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/358l9s78-a526-86yn-3d0q-t621gy6j2005/content/358l9s78-a526-86yn-3d0q-t621gy6j2005,2,avasilik2d.pdf,49177b19-6c72-0759-5j34-l14p0497ke55,15287w25-d384-6gj0-ah1y-bpr0801h88ka,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/h46ayh64-g0l0-9005-96g5-030719v1n952/thumbs/h46ayh64-g0l0-9005-96g5-030719v1n952,0.0,0.0,138,202,15.1,41.17,126,188,Cyan,Unspecified,LINE,UNSPECIFIED,0.18,PREFLIGHT_OK,1,2021-02-01 01:28:41,Magenta,Unspecified,LINE,OPAQUE,0.23,Yellow,Knockout,LACK,OPAQUE,0.89,Black,Unchanged,LACK,UNSPECIFIED,0.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64,0,2.37,1.5,F51,0.28,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
641i2mg2453bh508doy22h2r,r93s78k7-46w7-4919-mg30-369s0d1639j1,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/540k0u16-y101-16lq-0o5k-n400cd3f7586/content/540k0u16-y101-16lq-0o5k-n400cd3f7586,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/540k0u16-y101-16lq-0o5k-n400cd3f7586/content/540k0u16-y101-16lq-0o5k-n400cd3f7586,1,stutchener2e.pdf,40064c43-5y86-0706-9g88-f33m9869ai52,99390y47-d527-2ow5-bq4x-daq0329a93dj,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/x99thw83-d6y7-2722-75n3-092560h3b749/thumbs/x99thw83-d6y7-2722-75n3-092560h3b749,0.0,0.0,210,104,20.1,32.1,195,93,Black,Overprint,LINE,OPAQUE,0.46,PREFLIGHT_OK,1,2015-12-05 02:53:50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55,0,2.99,2,F39,0.16,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
745y4bp1661ch246mmb76w6j,c19a17j1-92r8-2683-pe30-559b8p5039s4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/153y4n65-j813-17su-1d5d-k089wl2c3146/content/153y4n65-j813-17su-1d5d-k089wl2c3146,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/153y4n65-j813-17su-1d5d-k089wl2c3146/content/153y4n65-j813-17su-1d5d-k089wl2c3146,1,brosier2f.pdf,30750v90-3e46-3709-1h64-g09w5643ay59,51650y85-c842-9lo8-fm1r-xso4991g15jt,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/u24rtd94-u7q1-4372-93n2-635951r1u020/thumbs/u24rtd94-u7q1-4372-93n2-635951r1u020,0.0,0.0,195,175,20.1,41.17,180,162,Black,Unspecified,LINE,OPAQUE,0.98,PREFLIGHT_OK,2,2021-05-22 16:50:49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40,0,2.1,1.1,F51,0.35,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
998z2fp9043qb583jjs54v8q,t08l79j7-75b9-4070-ix23-762n2w9737b7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/150r9q00-e557-67km-2u0p-y956qe3i8109/content/150r9q00-e557-67km-2u0p-y956qe3i8109,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/150r9q00-e557-67km-2u0p-y956qe3i8109/content/150r9q00-e557-67km-2u0p-y956qe3i8109,1,dworlidge2g.pdf,14984p73-5k16-8613-6w08-p05w7049wy58,44075u10-h932-2gi1-nh3a-hii9674v79lc,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/b28nyo05-z1d8-5677-86h6-515519s8y434/thumbs/b28nyo05-z1d8-5677-86h6-515519s8y434,0.0,0.0,148,105,15.1,41.17,132,93,Black,Knockout,LINE,NORMAL,0.52,PREFLIGHT_OK,2,2015-06-05 02:21:19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sky,0.01,0.08,0.06,0.0,Unchanged,LACK,UNSPECIFIED,0.34,45,0,2.79,1.4,F78,0.75,1,Freies_Format,Einseitig,angestrichen_altes_Profil,etikett
207g0jy1526vi123trf63e5z,i47s82t1-96r1-4829-tf40-840g5a9088t4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/482b5a08-r139-85dh-2u4y-e378zv8m7880/content/482b5a08-r139-85dh-2u4y-e378zv8m7880,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/482b5a08-r139-85dh-2u4y-e378zv8m7880/content/482b5a08-r139-85dh-2u4y-e378zv8m7880,2,tbraben2h.pdf,27004c47-6m35-0268-2j12-b80k8405an85,61688g71-u990-6ne1-oq1a-puk0631u15sv,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/x04rxl98-e0j9-9103-93n1-646838c1e024/thumbs/x04rxl98-e0j9-9103-93n1-646838c1e024,0.0,0.0,148,105,15.1,41.17,133,94,Black,Unchanged,LACK,OPAQUE,0.72,PREFLIGHT_OK,1,2019-09-23 06:05:43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Lime,0.09,0.03,0.05,0.0,Knockout,LACK,OPAQUE,0.43,53,0,2.54,1.4,F39,0.66,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
338d0sd2397ah978smv62i6t,a46x45a0-88h7-1839-xk91-477g8y1316g3,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/411j0e08-v467-00ly-9w5r-r009bi3h5688/content/411j0e08-v467-00ly-9w5r-r009bi3h5688,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/411j0e08-v467-00ly-9w5r-r009bi3h5688/content/411j0e08-v467-00ly-9w5r-r009bi3h5688,1,btroake2i.pdf,60526m71-5t52-0385-6v43-b69k6533hn89,32167n05-h204-9me2-rx4m-qjd0435u83wh,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/b67unz71-u4a4-0804-32h5-933504t1n899/thumbs/b67unz71-u4a4-0804-32h5-933504t1n899,0.0,0.0,148,105,15.1,41.17,137,90,Cyan,Unspecified,LACK,NORMAL,0.89,PREFLIGHT_OK,2,2017-09-06 16:00:19,Magenta,Knockout,PRINTING,NORMAL,0.64,Yellow,Knockout,LACK,UNSPECIFIED,0.82,Black,Knockout,LINE,OPAQUE,0.41,Navi,0.1,0.07,0.04,0.0,Unchanged,LINE,NORMAL,0.27,41,0,2.13,1.4,F78,0.59,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
212h9bf2029rd451qsf53g8u,n52y18b0-72h5-7686-qt09-030e2r2049e5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/410m4b85-z759-31ur-7j7n-h815hi5u3102/content/410m4b85-z759-31ur-7j7n-h815hi5u3102,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/410m4b85-z759-31ur-7j7n-h815hi5u3102/content/410m4b85-z759-31ur-7j7n-h815hi5u3102,2,cbeardow2j.pdf,09448f41-7g06-1894-4q14-p57k4904od27,39427g13-t826-8jf5-pl9o-jdy5368i60kt,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/r60bkk88-g1d4-1775-06p3-832787r9u673/thumbs/r60bkk88-g1d4-1775-06p3-832787r9u673,0.0,0.0,210,175,15.1,32.1,194,163,Cyan,Overprint,LINE,UNSPECIFIED,0.56,PREFLIGHT_OK,1,2021-10-08 22:57:32,Magenta,Knockout,LINE,OPAQUE,0.38,Yellow,Unspecified,LACK,UNSPECIFIED,0.15,Black,Overprint,PRINTING,TRANSPARENT,0.46,Sky,0.03,0.05,0.05,0.0,Knockout,LACK,UNSPECIFIED,0.8,47,0,2.61,1.2,F39,0.28,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
933d9vt6918nc944vbd91x0u,m74b71o9-86r1-2332-th22-411c7w6341m8,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/142e9p62-t615-22sa-1h5q-t399mk5j5829/content/142e9p62-t615-22sa-1h5q-t399mk5j5829,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/142e9p62-t615-22sa-1h5q-t399mk5j5829/content/142e9p62-t615-22sa-1h5q-t399mk5j5829,1,prist2k.pdf,29444o59-5z30-0680-3q80-s96t0120jp51,41418e05-k273-6ew2-qy3h-rah5918v04kf,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/m27rwc00-f1b8-3971-87s5-069535b4b779/thumbs/m27rwc00-f1b8-3971-87s5-069535b4b779,0.0,0.0,210,104,20.1,41.17,196,94,Black,Unspecified,LINE,TRANSPARENT,0.5,PREFLIGHT_OK,1,2021-10-03 23:36:57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59,0,2.72,2,F52,0.06,1,Freies_Format,Einseitig,angestrichen_neues_Profil,etikett
732t8ky3539yu415fmn01v1f,p85b56r7-93n0-9179-ok96-358l7r9331l9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/606x8d79-w370-43gr-7g8s-a280zb6x6456/content/606x8d79-w370-43gr-7g8s-a280zb6x6456,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/606x8d79-w370-43gr-7g8s-a280zb6x6456/content/606x8d79-w370-43gr-7g8s-a280zb6x6456,2,smckilroe2l.pdf,81638j54-6o66-4933-0q60-a66g7126lg80,21654h53-o788-6we5-xq1d-mpu3755u38mt,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/a13jwh98-v7e3-9689-89j0-557964w4z752/thumbs/a13jwh98-v7e3-9689-89j0-557964w4z752,0.0,0.0,148,105,20.1,32.1,137,89,Cyan,Unspecified,LACK,NORMAL,0.04,PREFLIGHT_OK,1,2020-01-31 02:55:21,Magenta,Unspecified,LINE,TRANSPARENT,0.79,Yellow,Overprint,LINE,UNSPECIFIED,0.47,Black,Unspecified,LACK,OPAQUE,0.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,0,2.73,1.4,F39,0.3,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
847f1jy0737ec016elo22a4v,v69o36x6-55a2-8711-ld45-050x0q0056y9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/934v2e55-r098-27nd-7g9c-l971rc7h2519/content/934v2e55-r098-27nd-7g9c-l971rc7h2519,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/934v2e55-r098-27nd-7g9c-l971rc7h2519/content/934v2e55-r098-27nd-7g9c-l971rc7h2519,1,rseares2m.pdf,66446i29-7r51-8423-1t29-s72g3742kq17,71703g00-f544-9cb8-od3j-ctm4532i05fn,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/s71pev61-l0h6-6115-65x2-388824l4q391/thumbs/s71pev61-l0h6-6115-65x2-388824l4q391,0.0,0.0,187,104,15.1,41.17,177,93,Cyan,Unspecified,PRINTING,TRANSPARENT,0.3,PREFLIGHT_OK,2,2020-11-04 06:50:54,Magenta,Knockout,LINE,UNSPECIFIED,0.91,Yellow,Knockout,PRINTING,NORMAL,0.27,Black,Overprint,LACK,NORMAL,0.04,VarGlos,0.04,0.07,0.05,0.0,Unspecified,LINE,UNSPECIFIED,0.34,47,0,2.53,1.8,F78,0.52,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
853j7vk0345kg192msd66f6s,w85o07t3-08f0-8909-gd26-469m1u6129d6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/266c6j25-z073-14jt-3a2e-g706as3d7058/content/266c6j25-z073-14jt-3a2e-g706as3d7058,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/266c6j25-z073-14jt-3a2e-g706as3d7058/content/266c6j25-z073-14jt-3a2e-g706as3d7058,1,awoolf2n.pdf,21613g25-2o26-6139-0s52-c09o2368zp68,90019o41-w389-0jv5-xp0i-dch2990m27rv,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/k48xbi35-i7f4-7613-24x2-222314c7s692/thumbs/k48xbi35-i7f4-7613-24x2-222314c7s692,0.0,0.0,210,146,15.1,41.17,199,133,Black,Unspecified,LINE,OPAQUE,0.81,PREFLIGHT_OK,1,2016-11-20 05:24:44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24_Karat,0.08,0.09,0.09,0.0,Knockout,LINE,NORMAL,0.46,37,0,2.77,1.4,F39,0.45,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
402c7ms6985vi200rds01c2o,r81r74s1-69z3-5640-rl23-163x0z6213n9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/617i8h12-w110-24ol-7f5z-g777cc0z6310/content/617i8h12-w110-24ol-7f5z-g777cc0z6310,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/617i8h12-w110-24ol-7f5z-g777cc0z6310/content/617i8h12-w110-24ol-7f5z-g777cc0z6310,1,hmcilheran2o.pdf,31969r88-9o12-3598-3p25-w59l8860fh85,78280y03-y550-3un3-yv6k-jsq7155s98hz,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/e23cqw38-w4t3-8979-17e6-285962i4u258/thumbs/e23cqw38-w4t3-8979-17e6-285962i4u258,0.0,0.0,200,153,20.1,32.1,186,141,Cyan,Unchanged,PRINTING,OPAQUE,0.04,PREFLIGHT_OK,2,2018-10-01 21:17:10,Magenta,Knockout,LACK,NORMAL,0.82,Yellow,Unchanged,PRINTING,UNSPECIFIED,0.14,Black,Knockout,LACK,TRANSPARENT,0.4,VarGlos,0.04,0.08,0.06,0.0,Unspecified,LINE,NORMAL,0.14,61,0,2.39,1.3,F39,0.19,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
549k3vo6355ar361bag10y5i,c84a01j8-22a8-2967-sk62-068o7p0989u2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/675q2o20-s417-29cr-0r9k-q467jc7x4128/content/675q2o20-s417-29cr-0r9k-q467jc7x4128,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/675q2o20-s417-29cr-0r9k-q467jc7x4128/content/675q2o20-s417-29cr-0r9k-q467jc7x4128,1,shellwig2p.pdf,09887c91-5q59-6578-6y82-l78v4634cx21,13689q51-o569-6zz8-ck8n-zzw3450a82af,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/k11twy01-e6x6-7935-13p4-387578t1q228/thumbs/k11twy01-e6x6-7935-13p4-387578t1q228,0.0,0.0,187,104,20.1,41.17,173,88,Black,Overprint,PRINTING,TRANSPARENT,0.9,PREFLIGHT_OK,2,2017-10-26 17:43:33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Navi,0.07,0.09,0.08,0.0,Overprint,LINE,TRANSPARENT,0.97,46,0,2.4,1.8,F51,0.65,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
756w7wq4524ow466dwy03l6z,w88x82d7-29h3-2558-ed61-987i9u8986k4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/331h7y10-b195-66le-6j8j-r790ju6n2643/content/331h7y10-b195-66le-6j8j-r790ju6n2643,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/331h7y10-b195-66le-6j8j-r790ju6n2643/content/331h7y10-b195-66le-6j8j-r790ju6n2643,1,glinde2q.pdf,66873c20-4u08-7898-6b69-j89p4787sa71,34716c14-o525-8ou0-ui7b-cfa0488v89dj,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/z95rpn02-k0u1-1027-00w4-007452n0i533/thumbs/z95rpn02-k0u1-1027-00w4-007452n0i533,0.0,0.0,200,153,15.1,32.1,188,143,Cyan,Overprint,LACK,TRANSPARENT,0.36,PREFLIGHT_OK,1,2021-07-25 22:55:20,Magenta,Knockout,LINE,OPAQUE,0.01,Yellow,Overprint,PRINTING,TRANSPARENT,0.56,Black,Knockout,LACK,TRANSPARENT,0.88,Navi,0.01,0.04,0.1,0.0,Unspecified,LINE,NORMAL,0.24,59,0,2.51,1.3,F78,0.76,1,Freies_Format,Einseitig,angestrichen_neues_Profil,etikett
