id,documentIde,actualFileRef,originalFileRef,pageNo,name,tenantId,productId,preflightStatus,previewRef,mediaBox_x,mediaBox_y,mediaBox_width,mediaBox_hight,trimBox_x,trimBox_y,trimBox_width,trimBox_hight,colors_0_name,colors_0_overprint,colors_0_purpose,colors_0_opacity,colors_0_density,status,NumberPages,date,colors_1_name,colors_1_overprint,colors_1_purpose,colors_1_opacity,colors_1_density,colors_2_name,colors_2_overprint,colors_2_purpose,colors_2_opacity,colors_2_density,colors_3_name,colors_3_overprint,colors_3_purpose,colors_3_opacity,colors_3_density,colors_4_name,colors_4_cmyk_c,colors_4_cmyk_m,colors_4_cmyk_y,colors_4_cmyk_k,colors_4_overprint,colors_4_purpose,colors_4_opactiy,colors_4_density,bildanteil_in_%,falzkanten,dateigröße,seitenverhältnisse,output_intent,anzahl_pantonfarben,seiten_anzahl,target_format,target_druckseiten,target_papiertyp,target_typ
535q6ci9388un459pma13e8z,y42d13e9-12e8-4715-vp84-154p5q6004b2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/548k2r08-c073-66ua-8n2i-w704tn4p5313/content/548k2r08-c073-66ua-8n2i-w704tn4p5313,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/548k2r08-c073-66ua-8n2i-w704tn4p5313/content/548k2r08-c073-66ua-8n2i-w704tn4p5313,1,hkealey2u.pdf,83042i85-7k08-6677-2t47-e99i4770kv13,53921w33-i681-5kp7-ma0x-xgw0297w05mq,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/l04ceb16-r7d4-4981-33u8-083658z1o776/thumbs/l04ceb16-r7d4-4981-33u8-083658z1o776,0.0,0.0,105,148,15.1,32.1,94,134,Black,Overprint,PRINTING,UNSPECIFIED,0.28,PREFLIGHT_OK,2,2019-08-12 20:07:58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100_MPH,0.1,0.05,0.08,0.0,Knockout,PRINTING,OPAQUE,0.38,24.9,0,5.0,1.4,F78,0.33,2,DIN_A6_Hoch,Doppelseitig,angestrichen_neues_Profil,flyer
265q4xw7664tm495vpi19l5t,h36y13u7-68i9-1063-cz21-881j7w4919p5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/772f4q23-v032-35te-0w7g-c107up1z2488/content/772f4q23-v032-35te-0w7g-c107up1z2488,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/772f4q23-v032-35te-0w7g-c107up1z2488/content/772f4q23-v032-35te-0w7g-c107up1z2488,2,trix2v.pdf,13239u84-2p93-6864-0v78-y61q3028ee80,65706e19-e284-1ce9-wq8h-fyp2493v58ur,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/b61zzv76-y1k9-1836-09i0-045551j4l200/thumbs/b61zzv76-y1k9-1836-09i0-045551j4l200,0.0,0.0,210,297,20.1,32.1,198,287,Cyan,Unchanged,PRINTING,NORMAL,0.83,PREFLIGHT_OK,1,2020-05-02 20:30:54,Magenta,Knockout,PRINTING,OPAQUE,0.79,Yellow,Unspecified,PRINTING,OPAQUE,0.15,Black,Unchanged,LACK,TRANSPARENT,0.31,Carrot,0.07,0.07,0.05,0.0,Unspecified,PRINTING,UNSPECIFIED,0.96,9.63,2,5.0,1.4,F47,0.62,1,DIN_A4_Hoch,Einseitig,angestrichen_altes_Profil,flyer
235w9kr7246nc866ohh32p9h,n32s80e3-03o4-7217-zk59-597v0s1526w9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/925u8r34-f750-33ap-1y5o-v816vg1y9262/content/925u8r34-f750-33ap-1y5o-v816vg1y9262,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/925u8r34-f750-33ap-1y5o-v816vg1y9262/content/925u8r34-f750-33ap-1y5o-v816vg1y9262,2,smiddup2w.pdf,08104w81-4l18-5894-6z58-a91h6375mz79,62056o14-v665-8mb2-nl4f-ivi2540d74lt,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/g67psx44-q9p8-5177-09g0-310420t0u481/thumbs/g67psx44-q9p8-5177-09g0-310420t0u481,0.0,0.0,210,104,20.1,32.1,200,93,Black,Unchanged,LINE,OPAQUE,0.11,PREFLIGHT_OK,2,2019-06-24 23:09:53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.27,2,5.0,2,F47,0.74,2,DIN_A4_Hoch,Doppelseitig,angestrichen_altes_Profil,flyer
015o3mv0844kk120thn12o3e,y39b04y2-34h2-5476-aa38-603p0g1260b5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/369j0v84-d280-45kr-9u0p-u385be1x8148/content/369j0v84-d280-45kr-9u0p-u385be1x8148,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/369j0v84-d280-45kr-9u0p-u385be1x8148/content/369j0v84-d280-45kr-9u0p-u385be1x8148,2,rmerricks2x.pdf,62627i25-4c91-0756-6l33-z04b7045sp52,83825q95-y442-7lb9-px4o-pae1808g65su,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/d72bii13-u3u8-6803-73m1-173737x1k477/thumbs/d72bii13-u3u8-6803-73m1-173737x1k477,0.0,0.0,148,175,20.1,32.1,132,165,Cyan,Unspecified,LINE,UNSPECIFIED,0.75,PREFLIGHT_OK,2,2016-06-29 03:10:18,Magenta,Unspecified,LINE,UNSPECIFIED,0.6,Yellow,Knockout,PRINTING,OPAQUE,0.03,Black,Unchanged,LACK,UNSPECIFIED,0.18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.87,0,5.0,1.2,F39,0.26,2,DIN_A5_Hoch,Doppelseitig,gestrichen_altes_Profil,flyer
620w9jt2587lz213iqp50l9o,f23q81s7-82e8-7366-my58-606v1h7173n3,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/989c0j43-h015-81wz-1w3m-k091gh7e4228/content/989c0j43-h015-81wz-1w3m-k091gh7e4228,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/989c0j43-h015-81wz-1w3m-k091gh7e4228/content/989c0j43-h015-81wz-1w3m-k091gh7e4228,2,dcollisson2y.pdf,21904p96-9y31-0994-5g00-r52g7706po11,58338m96-m670-9pi9-es4g-zfx4430k72ni,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/d87hqc19-l9z7-5824-65d9-463907n1g179/thumbs/d87hqc19-l9z7-5824-65d9-463907n1g179,0.0,0.0,105,153,20.1,41.17,94,138,Cyan,Overprint,PRINTING,TRANSPARENT,0.79,PREFLIGHT_OK,2,2018-06-09 15:10:52,Magenta,Unspecified,PRINTING,NORMAL,0.9,Yellow,Knockout,PRINTING,UNSPECIFIED,0.94,Black,Overprint,LACK,OPAQUE,0.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.64,2,5.0,1.5,F52,0.58,2,DIN_A6_Hoch,Doppelseitig,angestrichen_neues_Profil,flyer
952x3ws4245dh401jfh93k3b,j76f09v4-71c3-0377-wg87-859s8c9511z7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/359b7q22-g001-67yb-3s9h-m364mj0k8540/content/359b7q22-g001-67yb-3s9h-m364mj0k8540,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/359b7q22-g001-67yb-3s9h-m364mj0k8540/content/359b7q22-g001-67yb-3s9h-m364mj0k8540,2,gpumfrett2z.pdf,00038s21-9w43-5581-5p61-u76y5132rf20,43291t84-s368-9ka8-ci7v-vsa1820v21wd,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/s06quf81-x2g5-6065-04p2-741658q4h917/thumbs/s06quf81-x2g5-6065-04p2-741658q4h917,0.0,0.0,210,153,20.1,32.1,198,142,Cyan,Unchanged,LINE,UNSPECIFIED,0.07,PREFLIGHT_OK,1,2017-10-28 08:34:48,Magenta,Overprint,LACK,TRANSPARENT,0.01,Yellow,Knockout,LINE,OPAQUE,0.15,Black,Overprint,LACK,UNSPECIFIED,0.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.74,0,5.0,1.4,undefinde,0.61,1,DIN_A4_Hoch,Einseitig,gestrichen_altes_Profil,flyer
841m0mt1911yd294rut55o0f,l23z28k2-55n9-7372-kk84-308l1z9288a1,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/143a3c00-t610-08no-9j0x-i184ld3b1141/content/143a3c00-t610-08no-9j0x-i184ld3b1141,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/143a3c00-t610-08no-9j0x-i184ld3b1141/content/143a3c00-t610-08no-9j0x-i184ld3b1141,1,ldanbye30.pdf,59959c98-4k28-2442-3v38-h54e3794wu25,80770l95-i673-4yt5-zv3u-bmn0125w55xk,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/m71jrt69-g8j4-9940-03c7-283457q3p937/thumbs/m71jrt69-g8j4-9940-03c7-283457q3p937,0.0,0.0,187,104,20.1,41.17,172,88,Cyan,Knockout,LINE,TRANSPARENT,0.32,PREFLIGHT_OK,1,2017-11-15 15:25:55,Magenta,Unspecified,PRINTING,UNSPECIFIED,0.86,Yellow,Knockout,LINE,UNSPECIFIED,0.29,Black,Unspecified,LINE,NORMAL,0.4,100_MPH,0.05,0.05,0.05,0.0,Unchanged,PRINTING,TRANSPARENT,0.3,0.58,0,5.0,1.8,F52,0.04,2,Freies_Format,Doppelseitig,angestrichen_neues_Profil,flyer
833r4ms9758sd496fon51m7s,p31u46v8-22u2-1358-ke71-780r0a5516t3,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/895m5w18-b327-68dj-6c2w-t495rs5m6789/content/895m5w18-b327-68dj-6c2w-t495rs5m6789,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/895m5w18-b327-68dj-6c2w-t495rs5m6789/content/895m5w18-b327-68dj-6c2w-t495rs5m6789,1,ishieldon31.pdf,86986q65-8l35-6366-0i48-j51x3301rx51,58521v30-y259-5co7-md5b-sur9704d45xp,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/s83dhi91-d5h7-9156-91d7-909880w3w178/thumbs/s83dhi91-d5h7-9156-91d7-909880w3w178,0.0,0.0,210,297,15.1,41.17,199,281,Black,Unchanged,PRINTING,TRANSPARENT,0.85,PREFLIGHT_OK,2,2021-07-15 21:33:09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100_MPH,0.03,0.01,0.07,0.0,Unchanged,LACK,TRANSPARENT,0.52,23.1,0,5.0,1.4,undefinde,0.38,2,DIN_A4_Hoch,Doppelseitig,gestrichen_neues_Profil,flyer
503x7rq1710cq188dal79v5d,p36y31c2-75c5-7554-zp99-824z2s9850b7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/368b3c22-o463-76jo-2b4n-n655ip7z9761/content/368b3c22-o463-76jo-2b4n-n655ip7z9761,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/368b3c22-o463-76jo-2b4n-n655ip7z9761/content/368b3c22-o463-76jo-2b4n-n655ip7z9761,2,fdcruze32.pdf,77312o43-6w17-4981-7p14-r03s5919gz83,17790e41-v915-2vn4-hi5b-uvt7111u73hq,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/l50gif51-m8w0-7240-82q1-791570m3o407/thumbs/l50gif51-m8w0-7240-82q1-791570m3o407,0.0,0.0,297,153,15.1,41.17,284,143,Cyan,Knockout,LACK,OPAQUE,0.86,PREFLIGHT_OK,2,2020-09-26 12:58:47,Magenta,Unspecified,LINE,NORMAL,0.45,Yellow,Knockout,LINE,UNSPECIFIED,0.57,Black,Knockout,PRINTING,TRANSPARENT,0.86,Lime,0.06,0.07,0.08,0.0,Knockout,LACK,OPAQUE,0.9,23.64,0,5.0,1.9,undefinde,0.45,2,DIN_A4_Quer,Doppelseitig,angestrichen_neues_Profil,flyer
377s0hh4593wt370kew79l3t,q87u75r5-16h6-9233-nb23-592e3k9143q0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/867o7x44-w891-72of-7w2c-k046jh7x2094/content/867o7x44-w891-72of-7w2c-k046jh7x2094,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/867o7x44-w891-72of-7w2c-k046jh7x2094/content/867o7x44-w891-72of-7w2c-k046jh7x2094,1,rshowell33.pdf,09708o30-8t91-3850-8x69-k07h0645fs23,32857m46-u117-0rc9-ge3d-kdg9748u34ck,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/c38mhk57-s4v1-2518-59i4-757063w5r530/thumbs/c38mhk57-s4v1-2518-59i4-757063w5r530,0.0,0.0,105,104,15.1,41.17,92,88,Cyan,Knockout,PRINTING,NORMAL,0.07,PREFLIGHT_OK,2,2017-06-07 05:00:42,Magenta,Unchanged,PRINTING,NORMAL,0.19,Yellow,Knockout,PRINTING,OPAQUE,0.55,Black,Overprint,LACK,UNSPECIFIED,0.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.11,0,5.0,1,undefinde,0.86,2,DIN_A6_Hoch,Doppelseitig,gestrichen_neues_Profil,flyer
621u3nz8429nz069kwn74k5c,w53g46r2-44h9-8959-zr45-487x0i4903i0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/342w2k79-x232-59cb-9q1c-x831ag5y4127/content/342w2k79-x232-59cb-9q1c-x831ag5y4127,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/342w2k79-x232-59cb-9q1c-x831ag5y4127/content/342w2k79-x232-59cb-9q1c-x831ag5y4127,2,jstotherfield34.pdf,79087x22-3f18-3418-7t92-p21h9192gj75,18308q34-j383-5tf4-fm9r-ogl3423n91rc,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/g13wrx01-a2v5-4282-43b4-408110w8h745/thumbs/g13wrx01-a2v5-4282-43b4-408110w8h745,0.0,0.0,148,153,15.1,41.17,132,138,Black,Overprint,LINE,UNSPECIFIED,0.47,PREFLIGHT_OK,2,2021-11-28 05:29:14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sky,0.02,0.08,0.02,0.0,Knockout,PRINTING,TRANSPARENT,0.42,16.5,0,5.0,1,F47,0.05,2,DIN_A5_Hoch,Doppelseitig,angestrichen_altes_Profil,flyer
888l3jc8582vp805brc24y5l,y31z80a1-10w7-1251-oq93-332a5x7415i2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/951m9f93-v445-51tz-8y4q-r994lp5s8902/content/951m9f93-v445-51tz-8y4q-r994lp5s8902,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/951m9f93-v445-51tz-8y4q-r994lp5s8902/content/951m9f93-v445-51tz-8y4q-r994lp5s8902,1,oreeman35.pdf,60032o36-2f68-3036-3c95-c09j6463hl96,10592x61-g655-4rb1-cf6l-ltw9954k72ru,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/n69duy92-b3z9-2580-02v8-112921n9o325/thumbs/n69duy92-b3z9-2580-02v8-112921n9o325,0.0,0.0,187,104,20.1,41.17,177,93,Black,Knockout,LINE,UNSPECIFIED,0.87,PREFLIGHT_OK,2,2019-05-01 05:41:42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VarGlos,0.09,0.08,0.05,0.0,Unspecified,LACK,OPAQUE,0.1,24.76,1,5.0,1.8,F47,0.34,1,Freies_Format,Einseitig,angestrichen_altes_Profil,flyer
344d8vu5013iw700qxg15m8t,q56h07j4-96f4-4246-bk01-217f4n0513p2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/858u4b85-n720-78om-9o2w-a121gb6n6429/content/858u4b85-n720-78om-9o2w-a121gb6n6429,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/858u4b85-n720-78om-9o2w-a121gb6n6429/content/858u4b85-n720-78om-9o2w-a121gb6n6429,2,ymurfett36.pdf,41567r98-6m79-6859-9i89-b60a1931dq44,00794f07-l054-5gq6-ox6e-jpa6885q19mx,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/n17ffr10-h2f6-9732-66e2-283353m6w723/thumbs/n17ffr10-h2f6-9732-66e2-283353m6w723,0.0,0.0,200,153,15.1,41.17,189,138,Black,Unspecified,PRINTING,OPAQUE,0.72,PREFLIGHT_OK,2,2020-11-26 12:49:40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Lime,0.04,0.06,0.02,0.0,Unchanged,LINE,UNSPECIFIED,0.45,23.08,0,81,1.3,F52,0.46,2,Freies_Format,Doppelseitig,angestrichen_neues_Profil,flyer
747j6zf1141qw601iiq61u1d,h82i24a6-38q8-0042-od16-269m8j0010d7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/637y9x40-m639-12fq-3d2n-f399sn9s7362/content/637y9x40-m639-12fq-3d2n-f399sn9s7362,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/637y9x40-m639-12fq-3d2n-f399sn9s7362/content/637y9x40-m639-12fq-3d2n-f399sn9s7362,1,ggodilington37.pdf,08933b90-1t28-7526-3u73-r41q1252ui49,37986u59-t640-4ut8-ld5f-out4153t19ig,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/a27gxt58-k7x4-8578-03c1-843844o0h568/thumbs/a27gxt58-k7x4-8578-03c1-843844o0h568,0.0,0.0,297,175,20.1,41.17,285,164,Black,Overprint,LINE,NORMAL,0.36,PREFLIGHT_OK,1,2016-05-26 13:03:19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.48,2,5.0,1.7,undefinde,0.98,2,DIN_A4_Quer,Doppelseitig,angestrichen_altes_Profil,flyer
705t5df4987pf007cxt39n4b,z31i02x5-02y5-6198-mi59-885o3u1442m7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/871z3l44-y643-57bm-5h4q-x661qo1p9531/content/871z3l44-y643-57bm-5h4q-x661qo1p9531,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/871z3l44-y643-57bm-5h4q-x661qo1p9531/content/871z3l44-y643-57bm-5h4q-x661qo1p9531,2,kvassay38.pdf,06390m09-1b14-6354-6b23-i23b2425kz63,37175x68-l938-6zn6-dx3i-qrp7858f61he,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/l83sgz60-h1x8-8679-30h3-430581m6s460/thumbs/l83sgz60-h1x8-8679-30h3-430581m6s460,0.0,0.0,210,297,15.1,41.17,197,286,Cyan,Overprint,LACK,OPAQUE,0.1,PREFLIGHT_OK,1,2016-01-24 02:41:43,Magenta,Overprint,LACK,OPAQUE,0.72,Yellow,Unchanged,LACK,UNSPECIFIED,0.08,Black,Unchanged,PRINTING,UNSPECIFIED,0.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.56,1,5.0,1.4,undefinde,0.82,2,DIN_A4_Hoch,Doppelseitig,gestrichen_neues_Profil,flyer
672r4rk3187bg399spe93y5f,m34n78l9-16p5-6649-rj46-380y5z3416b3,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/626n1t65-e848-87cl-6v6m-y746hp7m8952/content/626n1t65-e848-87cl-6v6m-y746hp7m8952,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/626n1t65-e848-87cl-6v6m-y746hp7m8952/content/626n1t65-e848-87cl-6v6m-y746hp7m8952,2,ahagyard39.pdf,49990o97-6b13-1006-7o82-f67e1106vi92,28836v21-k108-9ev3-nt2t-box8101l60ed,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/f23fgz35-x7q6-3975-74a0-743381j1r419/thumbs/f23fgz35-x7q6-3975-74a0-743381j1r419,0.0,0.0,210,104,15.1,32.1,194,93,Black,Knockout,LINE,TRANSPARENT,0.81,PREFLIGHT_OK,1,2021-03-10 19:55:39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21.45,0,5.0,2,undefinde,0.9,2,DIN_A4_Hoch,Doppelseitig,angestrichen_neues_Profil,flyer
898d3uq9309wt681fpj74w3t,m05k44v6-89a3-7879-sb86-429f6p8794c3,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/729y8l56-f158-94wh-7g1c-r046qo2k1842/content/729y8l56-f158-94wh-7g1c-r046qo2k1842,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/729y8l56-f158-94wh-7g1c-r046qo2k1842/content/729y8l56-f158-94wh-7g1c-r046qo2k1842,1,pcellone3a.pdf,93542g34-8l39-1273-2z78-d48r5366bi38,98471h91-i518-6fr3-qz0w-uqw0618p28mc,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/p56mzw10-m7k8-4588-25r8-743623w2d528/thumbs/p56mzw10-m7k8-4588-25r8-743623w2d528,0.0,0.0,187,104,20.1,32.1,171,93,Black,Overprint,PRINTING,UNSPECIFIED,0.72,PREFLIGHT_OK,1,2020-06-04 00:00:58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mint,0.03,0.05,0.03,0.0,Knockout,LACK,UNSPECIFIED,0.86,16.98,0,5.0,1.8,F39,0.89,2,Freies_Format,Doppelseitig,gestrichen_altes_Profil,flyer
789g5rw4003lr321tzp48m3z,m95h78n4-23u4-7691-lx18-452l1r2475m9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/471q4v26-w825-63xi-0b9b-p791hh8o3120/content/471q4v26-w825-63xi-0b9b-p791hh8o3120,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/471q4v26-w825-63xi-0b9b-p791hh8o3120/content/471q4v26-w825-63xi-0b9b-p791hh8o3120,2,tnuzzetti3b.pdf,93854a19-3d59-4746-1b50-x97x1047kr20,96229r82-y861-2ry7-gt4p-fbt7280x18tz,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/w25brb45-y1j4-7957-50z5-146271i5j747/thumbs/w25brb45-y1j4-7957-50z5-146271i5j747,0.0,0.0,200,153,20.1,41.17,189,137,Black,Overprint,LINE,TRANSPARENT,0.32,PREFLIGHT_OK,1,2020-04-18 22:05:51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Lime,0.06,0.06,0.05,0.0,Knockout,LINE,NORMAL,0.7,1.91,0,5.0,1.3,F47,0.54,2,Freies_Format,Doppelseitig,angestrichen_altes_Profil,flyer
449c5ir7090xa396caf41r3w,v76b33n5-69a7-6516-rb06-725v9b3374d6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/645r6d20-w498-53wk-4y4b-h944tu5v9290/content/645r6d20-w498-53wk-4y4b-h944tu5v9290,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/645r6d20-w498-53wk-4y4b-h944tu5v9290/content/645r6d20-w498-53wk-4y4b-h944tu5v9290,1,sdifranceschi3c.pdf,92894o12-9v01-2182-3p06-t54p8780ii56,37228r79-p777-9xc3-pm2p-ojk0964s98ba,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/s46jyu32-b5e1-3936-56y5-095987l0h702/thumbs/s46jyu32-b5e1-3936-56y5-095987l0h702,0.0,0.0,210,153,20.1,32.1,200,137,Black,Unchanged,LACK,NORMAL,0.15,PREFLIGHT_OK,2,2017-07-24 07:07:17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HD_Grau,0,0,0,302,Knockout,LINE,NORMAL,0.76,12.96,0,5.0,1.4,F52,0.02,2,DIN_A4_Hoch,Doppelseitig,angestrichen_neues_Profil,flyer
803i3es8685bw215lsm00p6m,l38k31f5-02l1-7853-ij12-665e6f9512y2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/673m8y35-z261-66gm-8m1e-t078il9s1235/content/673m8y35-z261-66gm-8m1e-t078il9s1235,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/673m8y35-z261-66gm-8m1e-t078il9s1235/content/673m8y35-z261-66gm-8m1e-t078il9s1235,1,vcatto3d.pdf,42455s92-8o08-9221-1k08-k88y2032kw80,03956o58-s191-3bf6-hh6n-kvr4154n29sq,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/e45rjw41-x3f4-5890-38h6-351717z2u041/thumbs/e45rjw41-x3f4-5890-38h6-351717z2u041,0.0,0.0,105,148,20.1,41.17,90,135,Cyan,Overprint,LINE,NORMAL,0.53,PREFLIGHT_OK,2,2016-05-11 00:54:18,Magenta,Unspecified,PRINTING,NORMAL,0.0,Yellow,Overprint,LINE,UNSPECIFIED,0.17,Black,Unchanged,LINE,TRANSPARENT,0.43,Sky,0.08,0.02,0.08,0.0,Unchanged,PRINTING,UNSPECIFIED,0.28,17.2,1,5.0,1.4,undefinde,0.13,2,DIN_A6_Hoch,Doppelseitig,angestrichen_neues_Profil,flyer
254y8tx0039tj852dgz29b6r,d68v84l8-79b5-5443-rt42-070f7o3194f0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/233q1m89-p938-28vd-6y0b-i032st0u7940/content/233q1m89-p938-28vd-6y0b-i032st0u7940,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/233q1m89-p938-28vd-6y0b-i032st0u7940/content/233q1m89-p938-28vd-6y0b-i032st0u7940,2,dmyner3e.pdf,11081o93-3f54-6667-3a31-w20l1361fw73,61745o30-x179-8ft5-fj0d-qmb3630z62zp,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/w31wci71-n3i2-6994-75a0-534319x5w214/thumbs/w31wci71-n3i2-6994-75a0-534319x5w214,0.0,0.0,195,175,15.1,41.17,184,164,Black,Unchanged,PRINTING,UNSPECIFIED,0.73,PREFLIGHT_OK,1,2015-11-02 20:01:33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VarGlos,0.07,0.03,0.06,0.0,Unchanged,LACK,NORMAL,0.31,6.27,2,5.0,1.1,F78,0.43,2,Freies_Format,Doppelseitig,angestrichen_altes_Profil,flyer
